Sampling Method,Transformation Method,Scaling Method,Dim Reduction Method,Model Name,Accuracy Train,Accuracy Test,F1 Train,F-beta Train,F1 Test,F-beta Test,ROC AUC Train,ROC AUC Test
smote,none,standard,none,histgradboost,1.0,0.8435374149659864,1.0,1.0,0.3947368421052631,0.3239202657807309,1.0,0.7323628219484882
smote,none,standard,none,ada,0.8613945578231292,0.7857142857142857,0.5831202046035806,0.5986669359725308,0.3636363636363636,0.3814180929095354,0.8711326999039181,0.7230596950641743
smote,none,standard,none,catboost,0.9965986394557824,0.8571428571428571,0.9894179894179894,0.9846091535034428,0.4473684210526316,0.367109634551495,0.9999626347816803,0.7459729520199845
smote,none,standard,pca_95%,logreg,0.8613945578231292,0.826530612244898,0.5630026809651475,0.553415771335901,0.4516129032258064,0.4471744471744471,0.8260488950571154,0.7084158842277544
smote,none,standard,pca_95%,rf,1.0,0.8333333333333334,1.0,1.0,0.3287671232876712,0.2597835137385512,1.0,0.7182789215264019
smote,none,standard,pca_95%,svc,0.9498299319727892,0.8775510204081632,0.8289855072463768,0.7580020387359837,0.5263157894736842,0.4318936877076412,0.9709405359239884,0.7407184081316219
smote,none,standard,pca_95%,knn_5,0.8664965986394558,0.7278911564625851,0.697495183044316,0.9265603465249064,0.3442622950819672,0.4368,0.9784696274153944,0.6433801361013007
smote,none,standard,pca_95%,xgboost,1.0,0.8163265306122449,1.0,1.0,0.3414634146341463,0.3008264462809917,1.0,0.7043673012318029
smote,none,standard,pca_95%,gradboost,0.9532312925170068,0.8129251700680272,0.84593837535014,0.7984543420785032,0.3209876543209876,0.2795698924731182,0.9820967225365644,0.7064346627616503
smote,none,standard,pca_95%,histgradboost,1.0,0.8401360544217688,1.0,1.0,0.419753086419753,0.3655913978494624,1.0,0.7259023171677147
smote,none,standard,pca_95%,ada,0.8681972789115646,0.782312925170068,0.5953002610966057,0.5996358486748938,0.36,0.3811074918566775,0.894619408561973,0.6596606081488501
smote,none,standard,pca_95%,catboost,0.9982993197278912,0.8401360544217688,0.9947089947089948,0.9898744430943702,0.4050632911392405,0.3446561723280861,0.999983986335006,0.7008355586183135
smote,none,standard,lda_1,logreg,0.8596938775510204,0.8299319727891157,0.5623342175066313,0.5582337451893863,0.4444444444444444,0.4269293924466338,0.824735774527597,0.7165991902834008
smote,none,standard,lda_1,rf,1.0,0.7551020408163265,1.0,1.0,0.3684210526315789,0.4396135265700483,1.0,0.7172452407614782
smote,none,standard,lda_1,svc,0.8639455782312925,0.8571428571428571,0.5402298850574713,0.4979625101874491,0.475,0.4089403973509933,0.7718159496103341,0.7077267637178052
smote,none,standard,lda_1,knn_5,0.8784013605442177,0.8231292517006803,0.5949008498583569,0.5556686342357012,0.4222222222222222,0.4055829228243021,0.904347710045906,0.7144887587216815
smote,none,standard,lda_1,xgboost,0.8767006802721088,0.826530612244898,0.5797101449275363,0.5300713557594292,0.4137931034482758,0.3851851851851852,0.8775248211807408,0.7234903953828926
smote,none,standard,lda_1,gradboost,0.8758503401360545,0.8367346938775511,0.6010928961748634,0.5805927730410069,0.4666666666666667,0.4482758620689655,0.9189201451905626,0.7091050047377034
smote,none,standard,lda_1,histgradboost,0.8698979591836735,0.8231292517006803,0.5738161559888579,0.5444195974791625,0.4090909090909091,0.3848684210526316,0.8881605636810078,0.7113015763631664
smote,none,standard,lda_1,ada,0.8698979591836735,0.8367346938775511,0.5808219178082191,0.5595939086294416,0.4545454545454545,0.4276315789473684,0.8647432475712608,0.7125936773193212
smote,none,standard,lda_1,catboost,0.8724489795918368,0.8401360544217688,0.5786516853932584,0.5447518307567127,0.4719101123595505,0.4486442070665571,0.8668517134621543,0.7152209492635025
smote,none,standard,svd_32,logreg,0.8664965986394558,0.8333333333333334,0.579088471849866,0.5692276505169268,0.449438202247191,0.4272801972062449,0.8284989858012171,0.7180635713670428
smote,none,standard,svd_32,rf,1.0,0.826530612244898,1.0,1.0,0.3376623376623376,0.2804979253112033,1.0,0.7529933672150918
smote,none,standard,svd_32,svc,0.9498299319727892,0.8741496598639455,0.8289855072463768,0.7580020387359837,0.5066666666666667,0.4106400665004156,0.9766494074943952,0.744853131191317
smote,none,standard,svd_32,knn_5,0.8809523809523809,0.7482993197278912,0.7188755020080321,0.9201265322261764,0.3508771929824561,0.4186795491143317,0.97717252055087,0.6278318545955724
smote,none,standard,svd_32,xgboost,1.0,0.8299319727891157,1.0,1.0,0.4047619047619047,0.3646864686468646,1.0,0.7255577569127402
smote,none,standard,svd_32,gradboost,0.9464285714285714,0.8163265306122449,0.8225352112676056,0.7723296032553408,0.325,0.2798013245033112,0.9830041635528984,0.7097941252476526
smote,none,standard,svd_32,histgradboost,1.0,0.8231292517006803,1.0,1.0,0.3157894736842105,0.2591362126245847,1.0,0.7554483590317856
smote,none,standard,svd_32,ada,0.8707482993197279,0.7925170068027211,0.6142131979695431,0.6350423899878885,0.3578947368421052,0.3614063777596075,0.9094373865698728,0.6925661124989233
smote,none,standard,svd_32,catboost,0.9982993197278912,0.8503401360544217,0.9947089947089948,0.9898744430943702,0.4054054054054054,0.324459234608985,0.9999893242233372,0.7152209492635024
smote,none,minmax,none,logreg,0.8656462585034014,0.8435374149659864,0.5683060109289617,0.5489240763296792,0.4651162790697674,0.42833607907743,0.8262517348137077,0.7172021707296065
smote,none,minmax,none,rf,1.0,0.826530612244898,1.0,1.0,0.3013698630136986,0.2381348875936719,1.0,0.7098371952795245
smote,none,minmax,none,svc,0.9200680272108844,0.8571428571428571,0.7080745341614907,0.6071282261368292,0.4166666666666667,0.325,0.9464076011529838,0.7460590920837281
smote,none,minmax,none,knn_5,0.8894557823129252,0.7482993197278912,0.6933962264150944,0.7668539325842697,0.2448979591836734,0.2544861337683524,0.936302978541689,0.614996985097769
smote,none,minmax,none,xgboost,1.0,0.8469387755102041,1.0,1.0,0.4155844155844156,0.3452282157676348,1.0,0.7581187010078387
smote,none,minmax,none,gradboost,0.9413265306122448,0.8401360544217688,0.8022922636103151,0.7414952128743125,0.4337349397590361,0.3864574731626755,0.973305220454788,0.7503660952709105
smote,none,minmax,none,histgradboost,1.0,0.8435374149659864,1.0,1.0,0.3947368421052631,0.3239202657807309,1.0,0.7321905418210009
smote,none,minmax,none,ada,0.8613945578231292,0.7857142857142857,0.5831202046035806,0.5986669359725308,0.3636363636363636,0.3814180929095354,0.8711326999039181,0.7230596950641743
smote,none,minmax,none,catboost,0.9965986394557824,0.8571428571428571,0.9894179894179894,0.9846091535034428,0.4473684210526316,0.367109634551495,0.9999626347816803,0.7459729520199845
smote,none,minmax,pca_95%,logreg,0.8494897959183674,0.8197278911564626,0.5150684931506849,0.496243654822335,0.4175824175824176,0.4052502050861362,0.8088715704067471,0.7154793694547333
smote,none,minmax,pca_95%,rf,1.0,0.8333333333333334,1.0,1.0,0.2461538461538461,0.1743503772003352,1.0,0.7627702644499957
smote,none,minmax,pca_95%,svc,0.9175170068027212,0.8537414965986394,0.6996904024767802,0.6016792955150522,0.4266666666666667,0.3458021612635079,0.948382619835593,0.7584632612628134
smote,none,minmax,pca_95%,knn_5,0.8835034013605442,0.7687074829931972,0.6617283950617284,0.7017119838872105,0.2444444444444444,0.2348111658456486,0.9199823849685064,0.6266258937031614
smote,none,minmax,pca_95%,xgboost,1.0,0.8435374149659864,1.0,1.0,0.3947368421052631,0.3239202657807309,1.0,0.7599276423464553
smote,none,minmax,pca_95%,gradboost,0.9336734693877552,0.8401360544217688,0.7719298245614035,0.7001223990208079,0.3896103896103896,0.3236514522821577,0.972878189388278,0.7472650529761392
smote,none,minmax,pca_95%,histgradboost,1.0,0.8503401360544217,1.0,1.0,0.4210526315789473,0.3455149501661129,1.0,0.7544146782668619
smote,none,minmax,pca_95%,ada,0.8698979591836735,0.8231292517006803,0.6005221932114883,0.6048958122597613,0.4468085106382978,0.4468085106382978,0.8841357958791501,0.7049702816780083
smote,none,minmax,pca_95%,catboost,0.9948979591836736,0.8605442176870748,0.983957219251337,0.9695987028779894,0.4383561643835616,0.3463780183180683,0.9999466211166864,0.7296063399086915
smote,none,minmax,lda_1,logreg,0.8596938775510204,0.8299319727891157,0.5623342175066313,0.5582337451893863,0.4444444444444444,0.4269293924466338,0.824735774527597,0.7165991902834008
smote,none,minmax,lda_1,rf,1.0,0.7551020408163265,1.0,1.0,0.3684210526315789,0.4396135265700483,1.0,0.7172452407614782
smote,none,minmax,lda_1,svc,0.8639455782312925,0.8571428571428571,0.5402298850574713,0.4979625101874491,0.475,0.4089403973509933,0.7718159496103341,0.7077267637178052
smote,none,minmax,lda_1,knn_5,0.8784013605442177,0.8231292517006803,0.5949008498583569,0.5556686342357012,0.4222222222222222,0.4055829228243021,0.904347710045906,0.7144887587216815
smote,none,minmax,lda_1,xgboost,0.8767006802721088,0.826530612244898,0.5797101449275363,0.5300713557594292,0.4137931034482758,0.3851851851851852,0.8775248211807408,0.7234903953828926
smote,none,minmax,lda_1,gradboost,0.8758503401360545,0.8367346938775511,0.6010928961748634,0.5805927730410069,0.4666666666666667,0.4482758620689655,0.9189201451905626,0.7091050047377034
smote,none,minmax,lda_1,histgradboost,0.8698979591836735,0.8231292517006803,0.5738161559888579,0.5444195974791625,0.4090909090909091,0.3848684210526316,0.8881605636810078,0.7113015763631664
smote,none,minmax,lda_1,ada,0.8698979591836735,0.8367346938775511,0.5808219178082191,0.5595939086294416,0.4545454545454545,0.4276315789473684,0.8647432475712608,0.7125936773193212
smote,none,minmax,lda_1,catboost,0.8724489795918368,0.8401360544217688,0.5786516853932584,0.5447518307567127,0.4719101123595505,0.4486442070665571,0.8668517134621543,0.7152209492635025
smote,none,minmax,svd_32,logreg,0.8673469387755102,0.8435374149659864,0.5737704918032787,0.5542021924482339,0.4651162790697674,0.42833607907743,0.8254457136756699,0.7160823499009389
smote,none,minmax,svd_32,rf,1.0,0.8333333333333334,1.0,1.0,0.3098591549295774,0.2385321100917431,1.0,0.7484279438366785
smote,none,minmax,svd_32,svc,0.8988095238095238,0.8537414965986394,0.6292834890965732,0.5380045072730998,0.4415584415584415,0.366804979253112,0.8843092772499199,0.7323628219484883
smote,none,minmax,svd_32,knn_5,0.891156462585034,0.7517006802721088,0.6981132075471698,0.7720706260032103,0.2474226804123711,0.2546938775510204,0.9368554499839864,0.6334309587389095
smote,none,minmax,svd_32,xgboost,1.0,0.8299319727891157,1.0,1.0,0.3421052631578947,0.2807308970099668,1.0,0.7517443362908087
smote,none,minmax,svd_32,gradboost,0.9489795918367347,0.8231292517006803,0.8275862068965517,0.7628361858190709,0.3157894736842105,0.2591362126245847,0.9796466317924628,0.733138082522181
smote,none,minmax,svd_32,histgradboost,1.0,0.8333333333333334,1.0,1.0,0.379746835443038,0.3231151615575808,1.0,0.736842105263158
smote,none,minmax,svd_32,ada,0.8622448979591837,0.8129251700680272,0.554945054945055,0.533306255077173,0.367816091954023,0.3423868312757201,0.8998505391267215,0.6989404772159531
smote,none,minmax,svd_32,catboost,0.9948979591836736,0.8469387755102041,0.983957219251337,0.9695987028779894,0.3835616438356164,0.3030807660283097,0.9999626347816803,0.7358084244982341
smote,none,robust,none,logreg,0.8656462585034014,0.8333333333333334,0.5775401069518716,0.5691122821240373,0.449438202247191,0.4272801972062449,0.8301644069606063,0.721681454044276
smote,none,robust,none,rf,1.0,0.8231292517006803,1.0,1.0,0.2972972972972973,0.237936772046589,1.0,0.7069515031441123
smote,none,robust,none,svc,0.9319727891156464,0.8537414965986394,0.7660818713450293,0.6948184414524684,0.4415584415584415,0.366804979253112,0.956159923134408,0.7328796623309503
smote,none,robust,none,knn_5,0.842687074829932,0.6938775510204082,0.6702317290552585,0.9545010740089828,0.3382352941176471,0.4731012658227848,0.9824490231664352,0.6379533120854509
smote,none,robust,none,xgboost,1.0,0.8469387755102041,1.0,1.0,0.4155844155844156,0.3452282157676348,1.0,0.7581187010078387
smote,none,robust,none,gradboost,0.9413265306122448,0.8401360544217688,0.8022922636103151,0.7414952128743125,0.4337349397590361,0.3864574731626755,0.973305220454788,0.7502799552071668
smote,none,robust,none,histgradboost,1.0,0.8435374149659864,1.0,1.0,0.3947368421052631,0.3239202657807309,1.0,0.7323628219484882
smote,none,robust,none,ada,0.8613945578231292,0.7857142857142857,0.5831202046035806,0.5986669359725308,0.3636363636363636,0.3814180929095354,0.8711326999039181,0.7230596950641743
smote,none,robust,none,catboost,0.9965986394557824,0.8571428571428571,0.9894179894179894,0.9846091535034428,0.4473684210526316,0.367109634551495,0.9999626347816803,0.7459729520199845
smote,none,robust,pca_95%,logreg,0.8384353741496599,0.8163265306122449,0.5622119815668203,0.6351621946335603,0.4807692307692308,0.5275974025974026,0.825942137290488,0.7472650529761392
smote,none,robust,pca_95%,rf,1.0,0.8163265306122449,1.0,1.0,0.4,0.3842364532019704,1.0,0.7482556637091912
smote,none,robust,pca_95%,svc,0.9336734693877552,0.8537414965986394,0.7857142857142857,0.7550771730300568,0.4941176470588235,0.4501236603462489,0.9615725419024234,0.7361529847532088
smote,none,robust,pca_95%,knn_5,0.8239795918367347,0.6802721088435374,0.6437177280550774,0.9457304026453998,0.3472222222222222,0.5110062893081762,0.9784429379737376,0.6444568868980963
smote,none,robust,pca_95%,xgboost,1.0,0.8231292517006803,1.0,1.0,0.4583333333333333,0.4673202614379085,1.0,0.7676802480833835
smote,none,robust,pca_95%,gradboost,0.9523809523809524,0.8095238095238095,0.8494623655913979,0.8329278183292782,0.4285714285714285,0.4453507340946166,0.9854008754136864,0.7215091739167887
smote,none,robust,pca_95%,histgradboost,1.0,0.8401360544217688,1.0,1.0,0.4835164835164835,0.4692370795734208,1.0,0.7542423981393747
smote,none,robust,pca_95%,ada,0.8579931972789115,0.8129251700680272,0.5936739659367397,0.6381009857171596,0.4554455445544554,0.4865744507729861,0.8871356891213835,0.7243517960203292
smote,none,robust,pca_95%,catboost,0.9982993197278912,0.8401360544217688,0.9947368421052633,0.9947368421052633,0.4337349397590361,0.3864574731626755,0.9999946621116684,0.7352054440520287
smote,none,robust,lda_1,logreg,0.8596938775510204,0.8299319727891157,0.5623342175066313,0.5582337451893863,0.4444444444444444,0.4269293924466338,0.824735774527597,0.7165991902834008
smote,none,robust,lda_1,rf,1.0,0.7551020408163265,1.0,1.0,0.3684210526315789,0.4396135265700483,1.0,0.7172452407614782
smote,none,robust,lda_1,svc,0.8639455782312925,0.8571428571428571,0.5402298850574713,0.4979625101874491,0.475,0.4089403973509933,0.7718159496103341,0.7077267637178052
smote,none,robust,lda_1,knn_5,0.8784013605442177,0.8231292517006803,0.5949008498583569,0.5556686342357012,0.4222222222222222,0.4055829228243021,0.904347710045906,0.7144887587216815
smote,none,robust,lda_1,xgboost,0.8767006802721088,0.826530612244898,0.5797101449275363,0.5300713557594292,0.4137931034482758,0.3851851851851852,0.8775248211807408,0.7234903953828926
smote,none,robust,lda_1,gradboost,0.8758503401360545,0.8367346938775511,0.6010928961748634,0.5805927730410069,0.4666666666666667,0.4482758620689655,0.9189201451905626,0.7091050047377034
smote,none,robust,lda_1,histgradboost,0.8698979591836735,0.8231292517006803,0.5738161559888579,0.5444195974791625,0.4090909090909091,0.3848684210526316,0.8881605636810078,0.7113015763631664
smote,none,robust,lda_1,ada,0.8698979591836735,0.8367346938775511,0.5808219178082191,0.5595939086294416,0.4545454545454545,0.4276315789473684,0.8647432475712608,0.7125936773193212
smote,none,robust,lda_1,catboost,0.8724489795918368,0.8401360544217688,0.5786516853932584,0.5447518307567127,0.4719101123595505,0.4486442070665571,0.8668517134621543,0.7152209492635025
smote,none,robust,svd_32,logreg,0.8596938775510204,0.8367346938775511,0.5646437994722955,0.5632719173921846,0.4782608695652174,0.4688524590163934,0.8273193124799829,0.7203032130243777
smote,none,robust,svd_32,rf,1.0,0.8095238095238095,1.0,1.0,0.3333333333333333,0.3003300330033003,1.0,0.6883452493754846
smote,none,robust,svd_32,svc,0.9345238095238096,0.8537414965986394,0.7755102040816326,0.7052824801142158,0.4415584415584415,0.366804979253112,0.9538352727660936,0.734128693255233
smote,none,robust,svd_32,knn_5,0.8367346938775511,0.6870748299319728,0.6607773851590106,0.9484978540772532,0.3333333333333333,0.4723538704581358,0.9817310771858652,0.6372641915755017
smote,none,robust,svd_32,xgboost,1.0,0.8299319727891157,1.0,1.0,0.4680851063829787,0.4680851063829787,1.0,0.7078129037815488
smote,none,robust,svd_32,gradboost,0.9566326530612244,0.8061224489795918,0.8602739726027397,0.8288324873096446,0.4,0.4039247751430908,0.9860307462367888,0.6786975622361962
smote,none,robust,svd_32,histgradboost,1.0,0.8401360544217688,1.0,1.0,0.4597701149425287,0.4279835390946502,1.0,0.6963562753036437
smote,none,robust,svd_32,ada,0.8579931972789115,0.7857142857142857,0.5916870415647921,0.6331253773395049,0.4324324324324324,0.5036319612590799,0.8908028184050389,0.6774054612800412
smote,none,robust,svd_32,catboost,0.9991496598639455,0.8299319727891157,0.9973614775725592,0.9949382466086252,0.3902439024390244,0.343801652892562,1.0,0.6872254285468171
smote,log,standard,none,logreg,0.8732993197278912,0.8333333333333334,0.6068601583113457,0.6053857056084228,0.4367816091954023,0.4065843621399177,0.8446941389986122,0.7194418123869412
smote,log,standard,none,rf,1.0,0.8231292517006803,1.0,1.0,0.2777777777777778,0.2166666666666666,1.0,0.7098371952795245
smote,log,standard,none,svc,0.951530612244898,0.8571428571428571,0.8338192419825073,0.7583112380175403,0.4166666666666667,0.325,0.9744929006085192,0.7466190024980618
smote,log,standard,none,knn_5,0.9005102040816326,0.7551020408163265,0.7547169811320755,0.9291244788564622,0.3571428571428571,0.4193548387096774,0.978661791395324,0.6176242570419502
smote,log,standard,none,xgboost,1.0,0.8469387755102041,1.0,1.0,0.4155844155844156,0.3452282157676348,1.0,0.7581187010078387
smote,log,standard,none,gradboost,0.9413265306122448,0.8401360544217688,0.8022922636103151,0.7414952128743125,0.4337349397590361,0.3864574731626755,0.973305220454788,0.7504522353346541
smote,log,standard,none,histgradboost,1.0,0.8435374149659864,1.0,1.0,0.3947368421052631,0.3239202657807309,1.0,0.7320182616935136
smote,log,standard,none,ada,0.8613945578231292,0.7857142857142857,0.5831202046035806,0.5986669359725308,0.3636363636363636,0.3814180929095354,0.8711326999039181,0.7236626755103798
smote,log,standard,none,catboost,0.9965986394557824,0.8571428571428571,0.9894179894179894,0.9846091535034428,0.4473684210526316,0.367109634551495,0.9999626347816803,0.7457145318287536
smote,log,standard,pca_95%,logreg,0.8673469387755102,0.8299319727891157,0.5894736842105263,0.5894736842105263,0.4318181818181818,0.40625,0.8361802071100674,0.7208200534068395
smote,log,standard,pca_95%,rf,1.0,0.8231292517006803,1.0,1.0,0.3157894736842105,0.2591362126245847,1.0,0.7408906882591093
smote,log,standard,pca_95%,svc,0.9498299319727892,0.8537414965986394,0.8269794721407625,0.7480106100795756,0.4266666666666667,0.3458021612635079,0.9678232091384648,0.7500215350159358
smote,log,standard,pca_95%,knn_5,0.8843537414965986,0.7346938775510204,0.7269076305220884,0.9304072756030052,0.35,0.4375,0.9777436746023273,0.6219743302610043
smote,log,standard,pca_95%,xgboost,1.0,0.8299319727891157,1.0,1.0,0.4047619047619047,0.3646864686468646,1.0,0.7559651994142476
smote,log,standard,pca_95%,gradboost,0.9549319727891156,0.8435374149659864,0.8481375358166189,0.7838663678957017,0.4390243902439024,0.3867768595041322,0.9860948008967652,0.7497631148247049
smote,log,standard,pca_95%,histgradboost,1.0,0.8435374149659864,1.0,1.0,0.425,0.3658940397350993,1.0,0.7237488155741235
smote,log,standard,pca_95%,ada,0.8741496598639455,0.8129251700680272,0.616580310880829,0.625556004852406,0.4210526315789473,0.4251839738348323,0.8995089142735134,0.6538892238780256
smote,log,standard,pca_95%,catboost,0.9982993197278912,0.8333333333333334,0.9947089947089948,0.9898744430943702,0.3636363636363636,0.3020746887966805,0.9999839863350058,0.731673701438539
smote,log,standard,lda_1,logreg,0.8673469387755102,0.8299319727891157,0.5894736842105263,0.5894736842105263,0.4444444444444444,0.4269293924466338,0.8417476246396927,0.7189249720044792
smote,log,standard,lda_1,rf,0.9991496598639455,0.7993197278911565,0.9973614775725592,0.9949382466086252,0.404040404040404,0.4237978810105949,1.0,0.6977345163235421
smote,log,standard,lda_1,svc,0.8809523809523809,0.8333333333333334,0.6,0.5560081466395111,0.379746835443038,0.3231151615575808,0.7782160777196541,0.7275389783788441
smote,log,standard,lda_1,knn_5,0.8920068027210885,0.8061224489795918,0.6481994459833795,0.6181670392196708,0.3448275862068966,0.3209876543209876,0.9224858545959218,0.7012662589370315
smote,log,standard,lda_1,xgboost,0.8792517006802721,0.8197278911564626,0.6098901098901099,0.5861088545897645,0.345679012345679,0.3010752688172043,0.8978141347283015,0.7017400292876217
smote,log,standard,lda_1,gradboost,0.9022108843537416,0.826530612244898,0.6607669616519174,0.5944070218411921,0.3855421686746988,0.3435177539223782,0.921687840290381,0.7129382375742958
smote,log,standard,lda_1,histgradboost,0.8835034013605442,0.826530612244898,0.6096866096866097,0.566483404601914,0.3703703703703703,0.3225806451612903,0.8966558129603929,0.7144887587216814
smote,log,standard,lda_1,ada,0.8869047619047619,0.8333333333333334,0.6122448979591837,0.5568019579849072,0.379746835443038,0.3231151615575808,0.882160777196541,0.7038073908174692
smote,log,standard,lda_1,catboost,0.8826530612244898,0.826530612244898,0.6057142857142858,0.5613034623217923,0.3544303797468354,0.3015741507870754,0.8826678765880218,0.690671031096563
smote,log,standard,svd_32,logreg,0.875,0.8333333333333334,0.610079575596817,0.6056309499696172,0.449438202247191,0.4272801972062449,0.8416355289847336,0.7177190111120682
smote,log,standard,svd_32,rf,1.0,0.826530612244898,1.0,1.0,0.3376623376623376,0.2804979253112033,1.0,0.7229735550004306
smote,log,standard,svd_32,svc,0.9489795918367347,0.8639455782312925,0.8255813953488372,0.7528548123980424,0.4444444444444444,0.3466666666666667,0.9688053805914382,0.7470497028167801
smote,log,standard,svd_32,knn_5,0.8971088435374149,0.7517006802721088,0.7473903966597077,0.923595951577694,0.3539823008849557,0.419016921837228,0.976967011850112,0.6171074166594883
smote,log,standard,svd_32,xgboost,1.0,0.8299319727891157,1.0,1.0,0.358974358974359,0.3018242122719735,1.0,0.7501076750796796
smote,log,standard,svd_32,gradboost,0.9549319727891156,0.8401360544217688,0.8463768115942029,0.7739041794087665,0.4050632911392405,0.3446561723280861,0.9834151809544144,0.71728831079335
smote,log,standard,svd_32,histgradboost,1.0,0.8367346938775511,1.0,1.0,0.4,0.3443708609271523,1.0,0.747781893358601
smote,log,standard,svd_32,ada,0.8784013605442177,0.8129251700680272,0.6266318537859008,0.6311956301840987,0.3956043956043956,0.3839212469237079,0.8998131739084018,0.6809372038935309
smote,log,standard,svd_32,catboost,0.9974489795918368,0.8435374149659864,0.9920424403183024,0.9848085882114644,0.3611111111111111,0.2816666666666667,1.0,0.7335687828408993
smote,log,minmax,none,logreg,0.8715986394557823,0.8401360544217688,0.5994694960212201,0.5950982377962325,0.4597701149425287,0.4279835390946502,0.8412084979182236,0.7228874149366871
smote,log,minmax,none,rf,1.0,0.8197278911564626,1.0,1.0,0.2535211267605634,0.195162635529608,1.0,0.709707985183909
smote,log,minmax,none,svc,0.9226190476190476,0.8537414965986394,0.72,0.6227226202661208,0.410958904109589,0.324729392173189,0.9366446033948967,0.7585494013265569
smote,log,minmax,none,knn_5,0.907312925170068,0.782312925170068,0.7373493975903614,0.7995979899497487,0.2888888888888888,0.277504105090312,0.9468639906053165,0.6429925058144543
smote,log,minmax,none,xgboost,1.0,0.8469387755102041,1.0,1.0,0.4155844155844156,0.3452282157676348,1.0,0.7581187010078387
smote,log,minmax,none,gradboost,0.9413265306122448,0.8401360544217688,0.8022922636103151,0.7414952128743125,0.4337349397590361,0.3864574731626755,0.973305220454788,0.7501076750796796
smote,log,minmax,none,histgradboost,1.0,0.8435374149659864,1.0,1.0,0.3947368421052631,0.3239202657807309,1.0,0.7320182616935136
smote,log,minmax,none,ada,0.8613945578231292,0.7857142857142857,0.5831202046035806,0.5986669359725308,0.3636363636363636,0.3814180929095354,0.8711326999039181,0.7236626755103798
smote,log,minmax,none,catboost,0.9965986394557824,0.8571428571428571,0.9894179894179894,0.9846091535034428,0.4473684210526316,0.367109634551495,0.9999626347816803,0.7458006718924972
smote,log,minmax,pca_95%,logreg,0.8681972789115646,0.8197278911564626,0.5844504021447721,0.5744982769106021,0.4044943820224719,0.3845521774856204,0.8320913846482332,0.7369282453269015
smote,log,minmax,pca_95%,rf,1.0,0.8299319727891157,1.0,1.0,0.2857142857142857,0.2170283806343906,1.0,0.7472219829442673
smote,log,minmax,pca_95%,svc,0.9277210884353742,0.8537414965986394,0.7416413373860182,0.6488034362855389,0.4415584415584415,0.366804979253112,0.9512170385395536,0.7799121371349814
smote,log,minmax,pca_95%,knn_5,0.9090136054421768,0.7925170068027211,0.731829573934837,0.7654769106674733,0.3296703296703296,0.3199343724364233,0.945337354542543,0.6709449564992678
smote,log,minmax,pca_95%,xgboost,1.0,0.8469387755102041,1.0,1.0,0.4,0.3241895261845386,1.0,0.7577741407528641
smote,log,minmax,pca_95%,gradboost,0.939625850340136,0.826530612244898,0.7917888563049853,0.7161803713527851,0.3703703703703703,0.3225806451612903,0.970353368207537,0.7513997760358343
smote,log,minmax,pca_95%,histgradboost,1.0,0.826530612244898,1.0,1.0,0.4137931034482758,0.3851851851851852,1.0,0.7650099061073306
smote,log,minmax,pca_95%,ada,0.8707482993197279,0.8129251700680272,0.6122448979591837,0.630048465266559,0.4554455445544554,0.4865744507729861,0.8996904024767801,0.7245240761478164
smote,log,minmax,pca_95%,catboost,0.9948979591836736,0.8435374149659864,0.983957219251337,0.9695987028779894,0.4102564102564102,0.3449419568822554,0.999941283228355,0.7540701180118874
smote,log,minmax,lda_1,logreg,0.8673469387755102,0.8299319727891157,0.5894736842105263,0.5894736842105263,0.4444444444444444,0.4269293924466338,0.8417476246396927,0.7189249720044792
smote,log,minmax,lda_1,rf,0.9991496598639455,0.7993197278911565,0.9973614775725592,0.9949382466086252,0.404040404040404,0.4237978810105949,1.0,0.6977345163235421
smote,log,minmax,lda_1,svc,0.8809523809523809,0.8333333333333334,0.6,0.5560081466395111,0.379746835443038,0.3231151615575808,0.7782160777196541,0.7275389783788441
smote,log,minmax,lda_1,knn_5,0.8920068027210885,0.8061224489795918,0.6481994459833795,0.6181670392196708,0.3448275862068966,0.3209876543209876,0.9224858545959218,0.7012662589370315
smote,log,minmax,lda_1,xgboost,0.8792517006802721,0.8197278911564626,0.6098901098901099,0.5861088545897645,0.345679012345679,0.3010752688172043,0.8978141347283015,0.7017400292876217
smote,log,minmax,lda_1,gradboost,0.9022108843537416,0.826530612244898,0.6607669616519174,0.5944070218411921,0.3855421686746988,0.3435177539223782,0.921687840290381,0.7129382375742958
smote,log,minmax,lda_1,histgradboost,0.8835034013605442,0.826530612244898,0.6096866096866097,0.566483404601914,0.3703703703703703,0.3225806451612903,0.8966558129603929,0.7144887587216814
smote,log,minmax,lda_1,ada,0.8869047619047619,0.8333333333333334,0.6122448979591837,0.5568019579849072,0.379746835443038,0.3231151615575808,0.882160777196541,0.7038073908174692
smote,log,minmax,lda_1,catboost,0.8826530612244898,0.826530612244898,0.6057142857142858,0.5613034623217923,0.3544303797468354,0.3015741507870754,0.8826678765880218,0.690671031096563
smote,log,minmax,svd_32,logreg,0.8690476190476191,0.8333333333333334,0.5904255319148937,0.5846839546191248,0.4367816091954023,0.4065843621399177,0.8393669264438988,0.7217675941080197
smote,log,minmax,svd_32,rf,1.0,0.8299319727891157,1.0,1.0,0.2857142857142857,0.2170283806343906,1.0,0.7394693772073392
smote,log,minmax,svd_32,svc,0.8996598639455783,0.8503401360544217,0.6424242424242425,0.56359918200409,0.4358974358974359,0.3665008291873963,0.8756058503256112,0.736325264880696
